data,casi,casi_media7gg
2022-06-18,41,47.0
2022-06-19,46,48.57142857142857
2022-06-20,52,50.42857142857143
2022-06-21,53,50.857142857142854
2022-06-22,62,53.142857142857146
2022-06-23,50,53.714285714285715
2022-06-24,52,54.42857142857143
2022-06-25,57,56.857142857142854
2022-06-26,50,57.714285714285715
2022-06-27,57,60.714285714285715
2022-06-28,70,63.42857142857143
2022-06-29,68,64.42857142857143
2022-06-30,71,67.28571428571429
2022-07-01,71,72.28571428571429
2022-07-02,64,76.57142857142857
2022-07-03,70,82.57142857142857
2022-07-04,92,87.42857142857143
2022-07-05,100,90.14285714285714
2022-07-06,110,99.28571428571429
2022-07-07,105,103.57142857142857
2022-07-08,90,104.0
2022-07-09,128,108.28571428571429
2022-07-10,100,107.71428571428571
2022-07-11,95,110.42857142857143
2022-07-12,130,116.28571428571429
2022-07-13,106,116.28571428571429
2022-07-14,124,123.28571428571429
2022-07-15,131,131.14285714285714
2022-07-16,128,134.42857142857142
2022-07-17,149,141.42857142857142
2022-07-18,150,145.14285714285714
2022-07-19,153,146.71428571428572
2022-07-20,155,154.0
2022-07-21,150,154.0
2022-07-22,142,157.71428571428572
2022-07-23,179,158.85714285714286
2022-07-24,149,164.85714285714286
2022-07-25,176,163.71428571428572
2022-07-26,161,164.14285714285714
2022-07-27,197,157.0
2022-07-28,142,153.28571428571428
2022-07-29,145,149.57142857142858
2022-07-30,129,147.71428571428572
2022-07-31,123,142.0
2022-08-01,150,140.71428571428572
2022-08-02,148,139.42857142857142
2022-08-03,157,139.71428571428572
2022-08-04,133,138.57142857142858
2022-08-05,136,137.85714285714286
2022-08-06,131,132.0
2022-08-07,115,125.28571428571429
2022-08-08,145,123.42857142857143
2022-08-09,107,117.14285714285714
2022-08-10,110,111.14285714285714
2022-08-11,120,107.71428571428571
2022-08-12,92,99.0
2022-08-13,89,99.0
2022-08-14,91,98.57142857142857
2022-08-15,84,96.57142857142857
2022-08-16,107,95.71428571428571
2022-08-17,107,92.14285714285714
2022-08-18,106,90.14285714285714
2022-08-19,86,91.71428571428571
2022-08-20,64,86.71428571428571
2022-08-21,77,81.28571428571429
2022-08-22,95,75.42857142857143
2022-08-23,72,73.71428571428571
2022-08-24,69,72.0
2022-08-25,65,68.85714285714286
2022-08-26,74,64.85714285714286
2022-08-27,52,64.28571428571429
2022-08-28,55,62.57142857142857
2022-08-29,67,62.57142857142857
2022-08-30,68,58.142857142857146
2022-08-31,57,57.42857142857143
2022-09-01,65,56.142857142857146
2022-09-02,43,53.285714285714285
2022-09-03,47,50.285714285714285
2022-09-04,46,49.285714285714285
2022-09-05,47,47.0
2022-09-06,47,46.714285714285715
2022-09-07,50,44.857142857142854
2022-09-08,49,42.0
2022-09-09,41,42.0
2022-09-10,34,40.285714285714285
2022-09-11,26,39.714285714285715
2022-09-12,47,37.857142857142854
2022-09-13,35,38.0
2022-09-14,46,38.857142857142854
2022-09-15,36,38.857142857142854
2022-09-16,42,37.57142857142857
2022-09-17,40,36.714285714285715
2022-09-18,26,36.0
2022-09-19,38,34.857142857142854
2022-09-20,29,33.142857142857146
2022-09-21,41,31.857142857142858
2022-09-22,28,32.714285714285715
2022-09-23,30,32.57142857142857
2022-09-24,31,32.42857142857143
2022-09-25,32,32.57142857142857
2022-09-26,37,33.857142857142854
2022-09-27,28,34.0
2022-09-28,42,33.857142857142854
2022-09-29,37,35.285714285714285
2022-09-30,31,37.42857142857143
2022-10-01,30,41.42857142857143
2022-10-02,42,43.714285714285715
2022-10-03,52,46.714285714285715
2022-10-04,56,50.857142857142854
2022-10-05,58,56.142857142857146
2022-10-06,58,58.714285714285715
2022-10-07,60,58.714285714285715
2022-10-08,67,60.57142857142857
2022-10-09,60,62.714285714285715
2022-10-10,52,64.14285714285714
2022-10-11,69,67.71428571428571
2022-10-12,73,65.28571428571429
2022-10-13,68,67.0
2022-10-14,85,71.0
2022-10-15,50,71.71428571428571
2022-10-16,72,72.28571428571429
2022-10-17,80,72.85714285714286
2022-10-18,74,71.57142857142857
2022-10-19,77,75.0
2022-10-20,72,75.0
2022-10-21,76,76.42857142857143
2022-10-22,74,79.28571428571429
2022-10-23,72,81.0
2022-10-24,90,80.14285714285714
2022-10-25,94,79.57142857142857
2022-10-26,89,78.57142857142857
2022-10-27,66,77.71428571428571
2022-10-28,72,75.85714285714286
2022-10-29,67,74.0
2022-10-30,66,71.28571428571429
2022-10-31,77,72.28571428571429
2022-11-01,81,74.0
2022-11-02,70,72.28571428571429
2022-11-03,73,70.14285714285714
2022-11-04,84,69.57142857142857
2022-11-05,55,66.0
2022-11-06,51,67.57142857142857
2022-11-07,73,64.0
2022-11-08,56,63.57142857142857
2022-11-09,81,66.14285714285714
2022-11-10,48,68.14285714285714
2022-11-11,81,67.28571428571429
2022-11-12,73,70.0
2022-11-13,65,68.0
2022-11-14,67,71.42857142857143
2022-11-15,75,72.42857142857143
2022-11-16,67,72.42857142857143
2022-11-17,72,73.71428571428571
2022-11-18,88,76.71428571428571
2022-11-19,73,81.14285714285714
2022-11-20,74,83.14285714285714
2022-11-21,88,83.71428571428571
2022-11-22,106,83.14285714285714
2022-11-23,81,85.42857142857143
2022-11-24,76,84.14285714285714
2022-11-25,84,86.14285714285714
2022-11-26,89,84.71428571428571
2022-11-27,65,86.71428571428571
2022-11-28,102,90.0
2022-11-29,96,91.71428571428571
2022-11-30,95,92.14285714285714
2022-12-01,99,97.28571428571429
2022-12-02,96,96.0
2022-12-03,92,98.0
2022-12-04,101,99.57142857142857
2022-12-05,93,98.57142857142857
2022-12-06,110,99.57142857142857
2022-12-07,106,100.42857142857143
2022-12-08,92,97.0
2022-12-09,103,99.85714285714286
2022-12-10,98,100.57142857142857
2022-12-11,77,101.42857142857143
2022-12-12,113,104.57142857142857
2022-12-13,115,105.28571428571429
2022-12-14,112,104.28571428571429
2022-12-15,114,108.28571428571429
2022-12-16,108,107.42857142857143
2022-12-17,91,106.85714285714286
2022-12-18,105,106.28571428571429
2022-12-19,107,105.14285714285714
2022-12-20,111,103.71428571428571
2022-12-21,108,103.14285714285714
2022-12-22,106,100.14285714285714
2022-12-23,98,98.71428571428571
2022-12-24,87,97.0
2022-12-25,84,95.0
2022-12-26,97,96.0
2022-12-27,99,94.28571428571429
2022-12-28,94,94.71428571428571
2022-12-29,113,94.14285714285714
2022-12-30,86,91.57142857142857
2022-12-31,90,87.42857142857143
2023-01-01,80,86.57142857142857
2023-01-02,79,80.71428571428571
2023-01-03,70,77.85714285714286
2023-01-04,88,79.42857142857143
2023-01-05,72,77.28571428571429
2023-01-06,66,77.42857142857143
2023-01-07,101,77.28571428571429
2023-01-08,65,74.42857142857143
2023-01-09,80,74.0
2023-01-10,69,72.71428571428571
2023-01-11,68,67.71428571428571
2023-01-12,69,65.57142857142857
2023-01-13,57,62.714285714285715
2023-01-14,66,60.57142857142857
2023-01-15,50,59.57142857142857
2023-01-16,60,58.142857142857146
2023-01-17,54,57.57142857142857
2023-01-18,61,55.57142857142857
2023-01-19,59,54.714285714285715
2023-01-20,53,53.0
2023-01-21,52,52.142857142857146
2023-01-22,44,48.857142857142854
2023-01-23,48,47.57142857142857
2023-01-24,48,43.57142857142857
2023-01-25,38,40.714285714285715
2023-01-26,50,39.57142857142857
2023-01-27,25,37.57142857142857
2023-01-28,32,35.0
2023-01-29,36,34.714285714285715
2023-01-30,34,32.57142857142857
2023-01-31,30,33.285714285714285
2023-02-01,36,33.142857142857146
2023-02-02,35,31.857142857142858
2023-02-03,30,32.57142857142857
2023-02-04,31,33.857142857142854
2023-02-05,27,32.142857142857146
2023-02-06,39,31.571428571428573
2023-02-07,39,31.571428571428573
2023-02-08,24,30.0
2023-02-09,31,30.0
2023-02-10,30,28.142857142857142
2023-02-11,20,29.142857142857142
2023-02-12,27,31.428571428571427
2023-02-13,26,30.714285714285715
2023-02-14,46,30.714285714285715
2023-02-15,40,33.42857142857143
2023-02-16,26,32.857142857142854
2023-02-17,30,31.857142857142858
2023-02-18,39,29.285714285714285
2023-02-19,23,27.285714285714285
2023-02-20,19,27.857142857142858
2023-02-21,28,26.857142857142858
2023-02-22,26,23.714285714285715
2023-02-23,30,22.571428571428573
2023-02-24,23,22.142857142857142
2023-02-25,17,20.857142857142858
2023-02-26,15,19.857142857142858
2023-02-27,16,18.571428571428573
2023-02-28,19,18.714285714285715
2023-03-01,19,19.571428571428573
2023-03-02,21,19.285714285714285
2023-03-03,24,20.714285714285715
2023-03-04,23,20.714285714285715
2023-03-05,13,21.571428571428573
2023-03-06,26,22.142857142857142
2023-03-07,19,21.714285714285715
2023-03-08,25,20.285714285714285
2023-03-09,25,21.285714285714285
2023-03-10,21,20.285714285714285
2023-03-11,13,20.0
2023-03-12,20,18.142857142857142
2023-03-13,19,15.857142857142858
2023-03-14,17,14.428571428571429
2023-03-15,12,13.0
2023-03-16,9,10.428571428571429
2023-03-17,11,7.857142857142857
2023-03-18,3,
2023-03-19,2,
2023-03-20,1,
