data,casi,casi_media7gg
2021-12-22,853,835.2857142857143
2021-12-23,840,874.8571428571429
2021-12-24,960,934.5714285714286
2021-12-25,903,992.0
2021-12-26,923,1062.5714285714287
2021-12-27,1217,1119.5714285714287
2021-12-28,1248,1173.5714285714287
2021-12-29,1347,1226.4285714285713
2021-12-30,1239,1262.142857142857
2021-12-31,1338,1320.2857142857142
2022-01-01,1273,1399.5714285714287
2022-01-02,1173,1459.4285714285713
2022-01-03,1624,1507.4285714285713
2022-01-04,1803,1558.2857142857142
2022-01-05,1766,1609.857142857143
2022-01-06,1575,1636.857142857143
2022-01-07,1694,1651.0
2022-01-08,1634,1631.5714285714287
2022-01-09,1362,1621.4285714285713
2022-01-10,1723,1629.4285714285713
2022-01-11,1667,1622.0
2022-01-12,1695,1612.4285714285713
2022-01-13,1631,1598.857142857143
2022-01-14,1642,1606.2857142857142
2022-01-15,1567,1628.857142857143
2022-01-16,1267,1625.857142857143
2022-01-17,1775,1626.142857142857
2022-01-18,1825,1610.0
2022-01-19,1674,1592.5714285714287
2022-01-20,1633,1583.142857142857
2022-01-21,1529,1559.857142857143
2022-01-22,1445,1519.5714285714287
2022-01-23,1201,1497.5714285714287
2022-01-24,1612,1473.5714285714287
2022-01-25,1543,1454.857142857143
2022-01-26,1520,1432.4285714285713
2022-01-27,1465,1415.5714285714287
2022-01-28,1398,1391.7142857142858
2022-01-29,1288,1365.0
2022-01-30,1083,1346.857142857143
2022-01-31,1445,1318.142857142857
2022-02-01,1356,1291.7142857142858
2022-02-02,1393,1255.0
2022-02-03,1264,1231.7142857142858
2022-02-04,1213,1193.0
2022-02-05,1031,1159.7142857142858
2022-02-06,920,1119.5714285714287
2022-02-07,1174,1084.2857142857142
2022-02-08,1123,1045.142857142857
2022-02-09,1112,1022.8571428571429
2022-02-10,1017,992.4285714285714
2022-02-11,939,963.8571428571429
2022-02-12,875,928.1428571428571
2022-02-13,707,881.8571428571429
2022-02-14,974,851.1428571428571
2022-02-15,873,828.4285714285714
2022-02-16,788,804.1428571428571
2022-02-17,802,787.2857142857143
2022-02-18,780,764.5714285714286
2022-02-19,705,740.8571428571429
2022-02-20,589,729.8571428571429
2022-02-21,815,703.0
2022-02-22,707,678.0
2022-02-23,711,652.1428571428571
2022-02-24,614,629.5714285714286
2022-02-25,605,601.5714285714286
2022-02-26,524,591.7142857142857
2022-02-27,431,576.5714285714286
2022-02-28,619,580.4285714285714
2022-03-01,638,577.4285714285714
2022-03-02,605,575.2857142857143
2022-03-03,641,580.8571428571429
2022-03-04,584,578.1428571428571
2022-03-05,509,574.0
2022-03-06,470,573.2857142857143
2022-03-07,600,564.8571428571429
2022-03-08,609,573.0
2022-03-09,600,582.2857142857143
2022-03-10,582,595.7142857142857
2022-03-11,641,607.1428571428571
2022-03-12,574,630.0
2022-03-13,564,653.0
2022-03-14,680,679.1428571428571
2022-03-15,769,690.0
2022-03-16,761,703.1428571428571
2022-03-17,765,706.8571428571429
2022-03-18,717,727.1428571428571
2022-03-19,666,729.1428571428571
2022-03-20,590,736.7142857142857
2022-03-21,822,732.8571428571429
2022-03-22,783,740.2857142857143
2022-03-23,814,751.1428571428571
2022-03-24,738,757.7142857142857
2022-03-25,769,762.1428571428571
2022-03-26,742,777.2857142857143
2022-03-27,636,777.7142857142857
2022-03-28,853,798.2857142857143
2022-03-29,889,798.0
2022-03-30,817,787.8571428571429
2022-03-31,882,775.5714285714286
2022-04-01,767,764.7142857142857
2022-04-02,671,749.0
2022-04-03,550,747.8571428571429
2022-04-04,777,739.5714285714286
2022-04-05,779,741.0
2022-04-06,809,746.7142857142857
2022-04-07,824,745.8571428571429
2022-04-08,777,741.1428571428571
2022-04-09,711,742.2857142857143
2022-04-10,544,736.7142857142857
2022-04-11,744,729.8571428571429
2022-04-12,787,721.4285714285714
2022-04-13,770,718.5714285714286
2022-04-14,776,717.5714285714286
2022-04-15,718,696.2857142857143
2022-04-16,691,701.0
2022-04-17,537,712.1428571428571
2022-04-18,595,704.4285714285714
2022-04-19,820,704.4285714285714
2022-04-20,848,694.1428571428571
2022-04-21,722,696.5714285714286
2022-04-22,718,687.8571428571429
2022-04-23,619,678.4285714285714
2022-04-24,554,664.4285714285714
2022-04-25,534,661.7142857142857
2022-04-26,754,654.4285714285714
2022-04-27,750,642.0
2022-04-28,703,632.7142857142857
2022-04-29,667,651.8571428571429
2022-04-30,532,634.1428571428571
2022-05-01,489,612.8571428571429
2022-05-02,668,595.8571428571429
2022-05-03,630,582.5714285714286
2022-05-04,601,571.8571428571429
2022-05-05,584,559.4285714285714
2022-05-06,574,540.0
2022-05-07,457,532.7142857142857
2022-05-08,402,527.0
2022-05-09,532,522.0
2022-05-10,579,508.7142857142857
2022-05-11,561,506.7142857142857
2022-05-12,549,501.2857142857143
2022-05-13,481,495.14285714285717
2022-05-14,443,482.14285714285717
2022-05-15,364,470.42857142857144
2022-05-16,489,448.0
2022-05-17,488,435.14285714285717
2022-05-18,479,417.85714285714283
2022-05-19,392,408.14285714285717
2022-05-20,391,395.57142857142856
2022-05-21,322,380.14285714285717
2022-05-22,296,366.7142857142857
2022-05-23,401,360.42857142857144
2022-05-24,380,350.57142857142856
2022-05-25,385,345.57142857142856
2022-05-26,348,340.7142857142857
2022-05-27,322,331.0
